Source,Target
829269210983497729,102027912
829269210983497729,1481902092
829269210983497729,862771220
829269210983497729,301411796
829269210983497729,2951652963
829269210983497729,804206450
829269210983497729,151806745
829269210983497729,308391259
829269210983497729,831471992297684993
829269210983497729,839562180232101888
829269210983497729,182307309
829269210983497729,574345025
829269210983497729,2354591678
829269210983497729,488797368
829269210983497729,188669876
829269210983497729,607359708
829269210983497729,1524221749
829269210983497729,206828183
829269210983497729,171020969
829269210983497729,113021258
829269210983497729,15658321
829269210983497729,783365013297852416
829269210983497729,749563579104395264
829269210983497729,4897204209
829269210983497729,180786459
829269210983497729,737580033703694336
829269210983497729,240836165
829269210983497729,472186025
829269210983497729,1531990004
829269210983497729,824179999196508160
829269210983497729,102930571
829269210983497729,573445160
829269210983497729,2182034635
829269210983497729,834966943
829269210983497729,49258635
829269210983497729,455863154
829269210983497729,837896920433590272
829269210983497729,3092270259
829269210983497729,274923536
829269210983497729,3065983912
829269210983497729,228283189
829269210983497729,313139818
829269210983497729,4492539453
829269210983497729,145990349
829269210983497729,580145244
829269210983497729,481033240
829269210983497729,2912279032
829269210983497729,2822709033
829269210983497729,822381526134308864
829269210983497729,784407772393865217
829269210983497729,711566563678285824
829269210983497729,329160882
829269210983497729,151214860
829269210983497729,2843621296
829269210983497729,227635372
343637815,568462219
343637815,793042196790468608
343637815,219698914
343637815,314798867
343637815,783584842277609472
343637815,944287646
343637815,2439125288
343637815,36507945
343637815,135464815
343637815,527633518
343637815,272073079
343637815,102027912
343637815,1068113882101747719
343637815,144804999
343637815,301411796
343637815,514689516
343637815,1966455439
343637815,182307309
343637815,992715409
343637815,62963
343637815,296752929
343637815,188669876
343637815,2311675718
343637815,367792018
343637815,142633802
343637815,225919286
343637815,784407772393865217
343637815,246795139
343637815,953555663682228224
343637815,46247496
343637815,2843621296
343637815,227635372
343637815,2283337740
343637815,291827097
343637815,390092212
828863719434235904,1205001530
828863719434235904,783584842277609472
828863719434235904,1530194882
828863719434235904,3989743882
828863719434235904,772917310080290816
828863719434235904,725445697382809600
828863719434235904,207641816
828863719434235904,976100135762563073
828863719434235904,998831507778220032
828863719434235904,510071832
828863719434235904,988582586
828863719434235904,1966455439
828863719434235904,835895680828866561
828863719434235904,224710971
828863719434235904,4440011897
828863719434235904,791217034357051392
828863719434235904,891651052126302208
828863719434235904,296752929
828863719434235904,189146164
828863719434235904,3151634639
828863719434235904,784026431869296640
828863719434235904,22669691
828863719434235904,294101019
828863719434235904,246795139
828863719434235904,846732445823258625
828863719434235904,597465263
828863719434235904,1050722149634400256
828863719434235904,802196724823506944
828863719434235904,1240591329052299266
828863719434235904,824380117304668162
828863719434235904,944287646
828863719434235904,144804999
828863719434235904,3825053357
828863719434235904,1413886358
828863719434235904,8087392
828863719434235904,3086474291
828863719434235904,5695462
828863719434235904,4806660015
828863719434235904,2796046803
828863719434235904,3084599002
828863719434235904,1064155194
828863719434235904,2312350291
828863719434235904,3952123887
828863719434235904,145216568
828863719434235904,478510248
828863719434235904,1371661483
828863719434235904,856447539066933248
828863719434235904,911240198591336448
828863719434235904,4845756327
828863719434235904,2989333690
828863719434235904,2857319315
828863719434235904,953555663682228224
828863719434235904,725214703081934849
828863719434235904,3298970027
828863719434235904,2528079138
828863719434235904,198921283
828863719434235904,2325359208
828863719434235904,293963889
828863719434235904,337715207
828863719434235904,1064907908
828863719434235904,312914921
828863719434235904,3682802482
828863719434235904,2254022509
828863719434235904,3143096086
828863719434235904,527633518
828863719434235904,70210748
828863719434235904,102027912
828863719434235904,301411796
828863719434235904,702141238661791744
828863719434235904,864160402258747392
828863719434235904,719075593
828863719434235904,1560101954
828863719434235904,151806745
828863719434235904,1258185154515947522
828863719434235904,932531979052044289
828863719434235904,2354591678
828863719434235904,188669876
828863719434235904,1524221749
828863719434235904,203618755
828863719434235904,15658321
828863719434235904,113021258
828863719434235904,783365013297852416
828863719434235904,749563579104395264
828863719434235904,141720522
828863719434235904,737580033703694336
828863719434235904,472186025
828863719434235904,1522901911
828863719434235904,1013731572007260162
828863719434235904,102930571
828863719434235904,925328389283766272
828863719434235904,251149713
828863719434235904,2182034635
828863719434235904,3092270259
828863719434235904,870994240905543680
828863719434235904,841974223455281153
828863719434235904,373901166
828863719434235904,313139818
828863719434235904,4492539453
828863719434235904,580145244
828863719434235904,209075024
828863719434235904,949476402
828863719434235904,205696745
828863719434235904,2912279032
828863719434235904,822381526134308864
828863719434235904,784407772393865217
828863719434235904,935526232040574978
828863719434235904,329160882
828863719434235904,2843621296
828863719434235904,151214860
828863719434235904,243395803
828863719434235904,111966015
828863719434235904,122056967
831471992297684993,3052960894
831471992297684993,472186025
831471992297684993,3682802482
831471992297684993,84070887
831471992297684993,824179999196508160
831471992297684993,3143096086
831471992297684993,487429091
831471992297684993,583780293
831471992297684993,314458683
831471992297684993,144804999
831471992297684993,1413886358
831471992297684993,8087392
831471992297684993,804206450
831471992297684993,1560101954
831471992297684993,4806660015
831471992297684993,151806745
831471992297684993,1966455439
831471992297684993,834966943
831471992297684993,4440011897
831471992297684993,274923536
831471992297684993,574345025
831471992297684993,296752929
831471992297684993,228283189
831471992297684993,313139818
831471992297684993,488797368
831471992297684993,145990349
831471992297684993,87695639
831471992297684993,229138719
831471992297684993,481033240
831471992297684993,798423207736967168
831471992297684993,90661080
831471992297684993,1524221749
831471992297684993,2912279032
831471992297684993,2857319315
831471992297684993,2822709033
831471992297684993,70657391
831471992297684993,190259545
831471992297684993,3031473537
831471992297684993,2843621296
831471992297684993,12676102
831471992297684993,243395803
831876370598854657,240836165
831876370598854657,1205001530
831876370598854657,18718444
831876370598854657,783584842277609472
831876370598854657,1531990004
831876370598854657,3143096086
831876370598854657,102930571
831876370598854657,71510899
831876370598854657,1481902092
831876370598854657,2382124921
831876370598854657,251149713
831876370598854657,3825053357
831876370598854657,3003134284
831876370598854657,510071832
831876370598854657,144804999
831876370598854657,8087392
831876370598854657,3086474291
831876370598854657,391549894
831876370598854657,151806745
831876370598854657,1966455439
831876370598854657,1064155194
831876370598854657,2312350291
831876370598854657,43516704
831876370598854657,4440011897
831876370598854657,145216568
831876370598854657,478510248
831876370598854657,243144383
831876370598854657,296752929
831876370598854657,2354591678
831876370598854657,313139818
831876370598854657,188669876
831876370598854657,189146164
831876370598854657,3099022337
831876370598854657,949476402
831876370598854657,87695639
831876370598854657,2912279032
831876370598854657,140566839
831876370598854657,2989333690
831876370598854657,225919286
831876370598854657,2857319315
831876370598854657,113021258
831876370598854657,15658321
831876370598854657,329160882
831876370598854657,3298970027
831876370598854657,151214860
831876370598854657,2843621296
831876370598854657,794593414763450368
831876370598854657,198921283
831876370598854657,2325359208
831876370598854657,266508103
831876370598854657,3087184443
831876370598854657,737580033703694336
831876370598854657,293963889
215055315,222099372
215055315,1070798593
215055315,1205001530
215055315,1305403542933561346
215055315,296752929
215055315,1057204340442755072
215055315,860091357100216320
215055315,2311675718
215055315,218790418
215055315,98672850
215055315,304915291
284966284,360023058
222220616,3239033147
222220616,583780293
222220616,988582586
222220616,930364182771503104
222220616,78841292
222220616,43516704
222220616,224710971
222220616,4440011897
222220616,799028882829692928
222220616,791217034357051392
222220616,62963
222220616,296752929
222220616,225919286
222220616,784026431869296640
222220616,294101019
222220616,366760614
222220616,246795139
222220616,4201898854
222220616,2283337740
222220616,828863719434235904
222220616,2558656627
222220616,300195350
222220616,1050722149634400256
222220616,540739844
222220616,84070887
222220616,944287646
222220616,3076721
222220616,100067629
222220616,3080209305
222220616,144804999
222220616,840133502028861441
222220616,8087392
222220616,5695462
222220616,3084599002
222220616,3952123887
222220616,911240198591336448
222220616,191379610
222220616,1702317084
222220616,2857319315
222220616,241612740
222220616,190259545
222220616,3298970027
222220616,2887804486
222220616,337715207
222220616,188853424
222220616,15839270
222220616,3143096086
222220616,727165104287059968
222220616,934365701888008193
222220616,32650587
222220616,527633518
222220616,1337683992
222220616,99913091
222220616,102027912
222220616,301411796
222220616,151806745
222220616,182307309
222220616,424081432
222220616,1092853065659621376
222220616,932531979052044289
222220616,188669876
222220616,218790418
222220616,171020969
222220616,755190012
222220616,749563579104395264
222220616,291827097
222220616,1099963638041976832
222220616,141720522
222220616,3341697257
222220616,1011876784340717568
222220616,580145244
222220616,48363966
222220616,1004279869
222220616,822381526134308864
222220616,2166781218
222220616,784407772393865217
222220616,227635372
222220616,2586152340
122056967,312914921
122056967,3682802482
122056967,1006493956325216256
122056967,219404417
122056967,583780293
122056967,862771220
122056967,144804999
122056967,1413886358
122056967,510071832
122056967,804206450
122056967,1215613665535315968
122056967,2796046803
122056967,151806745
122056967,4440011897
122056967,3065983912
122056967,188669876
122056967,145990349
122056967,87695639
122056967,2204697338
122056967,1490616498506932228
122056967,2843621296
2443822927,84070887
2443822927,3143096086
2443822927,70210748
2443822927,381415817
2443822927,144804999
2443822927,1560101954
2443822927,151806745
2443822927,1966455439
2443822927,1064155194
2443822927,424081432
2443822927,296752929
2443822927,313139818
2443822927,188669876
2443822927,145990349
2443822927,140566839
2443822927,1524221749
2443822927,2857319315
2443822927,113021258
2443822927,15658321
2443822927,2843621296
2443822927,266508103
2443822927,180786459
826350753304428544,3052960894
826350753304428544,472186025
826350753304428544,4440011897
826350753304428544,144804999
826350753304428544,998831507778220032
826350753304428544,1413886358
826350753304428544,804206450
826350753304428544,2912279032
826350753304428544,2843621296
826350753304428544,4806660015
826350753304428544,228283189
826350753304428544,824179999196508160
826350753304428544,2354591678
826350753304428544,145990349
826350753304428544,798423207736967168
783365013297852416,1205001530
783365013297852416,2802090577
783365013297852416,753171809600757760
783365013297852416,3989743882
783365013297852416,772917310080290816
783365013297852416,583780293
783365013297852416,998831507778220032
783365013297852416,510071832
783365013297852416,1966455439
783365013297852416,835895680828866561
783365013297852416,317892907
783365013297852416,4440011897
783365013297852416,62963
783365013297852416,296752929
783365013297852416,189146164
783365013297852416,1944287011
783365013297852416,225919286
783365013297852416,246795139
783365013297852416,828863719434235904
783365013297852416,266508103
783365013297852416,597465263
783365013297852416,732542593
783365013297852416,18718444
783365013297852416,802196724823506944
783365013297852416,1240591329052299266
783365013297852416,219404417
783365013297852416,330000429
783365013297852416,144804999
783365013297852416,3825053357
783365013297852416,1413886358
783365013297852416,8087392
783365013297852416,4806660015
783365013297852416,3086474291
783365013297852416,2796046803
783365013297852416,1064155194
783365013297852416,2312350291
783365013297852416,1018431057551609856
783365013297852416,3952123887
783365013297852416,145216568
783365013297852416,478510248
783365013297852416,856447539066933248
783365013297852416,2204697338
783365013297852416,2989333690
783365013297852416,2857319315
783365013297852416,930906676521250816
783365013297852416,1226041826760634368
783365013297852416,725214703081934849
783365013297852416,3298970027
783365013297852416,198921283
783365013297852416,2325359208
783365013297852416,320964836
783365013297852416,293963889
783365013297852416,1148706251435642881
783365013297852416,312914921
783365013297852416,3682802482
783365013297852416,2254022509
783365013297852416,3143096086
783365013297852416,2457828494
783365013297852416,934365701888008193
783365013297852416,527633518
783365013297852416,352326367
783365013297852416,2382124921
783365013297852416,1481902092
783365013297852416,864160402258747392
783365013297852416,719075593
783365013297852416,860073337900421120
783365013297852416,1560101954
783365013297852416,151806745
783365013297852416,1258185154515947522
783365013297852416,182976910
783365013297852416,308391259
783365013297852416,839562180232101888
783365013297852416,2354591678
783365013297852416,188669876
783365013297852416,947451565
783365013297852416,206828183
783365013297852416,15658321
783365013297852416,291827097
783365013297852416,107696329
783365013297852416,180786459
783365013297852416,240836165
783365013297852416,472186025
783365013297852416,250109006
783365013297852416,1013731572007260162
783365013297852416,1531990004
783365013297852416,732441379763191808
783365013297852416,102930571
783365013297852416,925328389283766272
783365013297852416,841723716287508480
783365013297852416,251149713
783365013297852416,2182034635
783365013297852416,1232949311702519809
783365013297852416,1215613665535315968
783365013297852416,870994240905543680
783365013297852416,841974223455281153
783365013297852416,274923536
783365013297852416,303888496
783365013297852416,821116316
783365013297852416,3065983912
783365013297852416,228283189
783365013297852416,313139818
783365013297852416,580145244
783365013297852416,949476402
783365013297852416,87695639
783365013297852416,205696745
783365013297852416,2912279032
783365013297852416,2822709033
783365013297852416,784407772393865217
783365013297852416,329160882
783365013297852416,151214860
783365013297852416,2843621296
783365013297852416,227635372
783365013297852416,1164015276
783365013297852416,773979279164080128
783365013297852416,243395803
783365013297852416,776800614407962625
783365013297852416,4113820763
199242991,15658321
199242991,300195350
199242991,4440011897
199242991,190259545
199242991,1413886358
199242991,84070887
199242991,3298970027
199242991,108316431
199242991,804206450
199242991,2912279032
199242991,488797368
199242991,188669876
199242991,2325359208
199242991,798423207736967168
199242991,277527143
794593414763450368,783234257816805376
794593414763450368,4119636353
794593414763450368,1522901911
794593414763450368,2742299641
794593414763450368,783584842277609472
794593414763450368,33173981
794593414763450368,222099372
794593414763450368,862771220
794593414763450368,144804999
794593414763450368,976100135762563073
794593414763450368,3825053357
794593414763450368,510071832
794593414763450368,988582586
794593414763450368,78841292
794593414763450368,376044283
794593414763450368,782162903952678913
794593414763450368,3017664915
794593414763450368,3346368821
794593414763450368,182307309
794593414763450368,964932269659033600
794593414763450368,62963
794593414763450368,2354591678
794593414763450368,188669876
794593414763450368,580145244
794593414763450368,1004279869
794593414763450368,294101019
794593414763450368,413127305
794593414763450368,14857238
794593414763450368,2528079138
794593414763450368,2843621296
794593414763450368,107696329
794593414763450368,2625278321
794593414763450368,4897204209
794593414763450368,729406845186658304
794593414763450368,300195350
794593414763450368,293963889
824179999196508160,472186025
824179999196508160,3682802482
824179999196508160,84070887
824179999196508160,18718444
824179999196508160,783584842277609472
824179999196508160,826350753304428544
824179999196508160,281012010
824179999196508160,144804999
824179999196508160,186128718
824179999196508160,998831507778220032
824179999196508160,510071832
824179999196508160,1413886358
824179999196508160,215055315
824179999196508160,804206450
824179999196508160,4806660015
824179999196508160,1215613665535315968
824179999196508160,834966943
824179999196508160,4440011897
824179999196508160,2785691688
824179999196508160,705121988289957888
824179999196508160,260171666
824179999196508160,296752929
824179999196508160,2354591678
824179999196508160,188669876
824179999196508160,191379610
824179999196508160,145990349
824179999196508160,798423207736967168
824179999196508160,90661080
824179999196508160,2827155814
824179999196508160,2912279032
824179999196508160,784026431869296640
824179999196508160,2822709033
824179999196508160,190259545
824179999196508160,3031473537
824179999196508160,2528079138
3308103101,784407772393865217
3308103101,246795139
3308103101,4201898854
3308103101,301411796
3308103101,62963
3308103101,2558656627
3308103101,188669876
3308103101,151806745
3308103101,3239033147
820961004066639872,3052960894
820961004066639872,3682802482
820961004066639872,84070887
820961004066639872,783584842277609472
820961004066639872,944287646
820961004066639872,2485202221
820961004066639872,102930571
820961004066639872,487429091
820961004066639872,3239033147
820961004066639872,102027912
820961004066639872,3080209305
820961004066639872,144804999
820961004066639872,1413886358
820961004066639872,510071832
820961004066639872,804206450
820961004066639872,3086474291
820961004066639872,1966455439
820961004066639872,182307309
820961004066639872,4440011897
820961004066639872,260171666
820961004066639872,62963
820961004066639872,296752929
820961004066639872,2354591678
820961004066639872,228283189
820961004066639872,483382813
820961004066639872,191379610
820961004066639872,145990349
820961004066639872,1004279869
820961004066639872,90661080
820961004066639872,2989333690
820961004066639872,1524221749
820961004066639872,2335580467
820961004066639872,2857319315
820961004066639872,822381526134308864
820961004066639872,294101019
820961004066639872,246795139
820961004066639872,190259545
820961004066639872,2528079138
820961004066639872,2843621296
820961004066639872,2283337740
820961004066639872,300195350
820961004066639872,293963889
1018169478,246795139
1018169478,225919286
1018169478,144804999
428269651,214717757
428269651,227635372
428269651,144804999
711566563678285824,4440011897
711566563678285824,472186025
711566563678285824,144804999
711566563678285824,4806660015
711566563678285824,828863719434235904
711566563678285824,802196724823506944
711566563678285824,228283189
711566563678285824,4492539453
711566563678285824,2485202221
711566563678285824,2912279032
711566563678285824,455863154
711566563678285824,822381526134308864
2177050306,1205001530
2177050306,144804999
2177050306,312914921
2177050306,3682802482
2177050306,510071832
2177050306,215055315
2177050306,296752929
2177050306,188669876
822381526134308864,960552023790948353
822381526134308864,3052960894
822381526134308864,312914921
822381526134308864,1305782475973693440
822381526134308864,84070887
822381526134308864,4534771600
822381526134308864,802196724823506944
822381526134308864,569847849
822381526134308864,2485202221
822381526134308864,135464815
822381526134308864,487429091
822381526134308864,828655075006484481
822381526134308864,583780293
822381526134308864,100067629
822381526134308864,2382124921
822381526134308864,144804999
822381526134308864,573445160
822381526134308864,1413886358
822381526134308864,804206450
822381526134308864,4806660015
822381526134308864,282665357
822381526134308864,220980221
822381526134308864,223865426
822381526134308864,1175796585554427904
822381526134308864,1966455439
822381526134308864,455863154
822381526134308864,224710971
822381526134308864,904122409
822381526134308864,222220616
822381526134308864,182307309
822381526134308864,193455421
822381526134308864,3952123887
822381526134308864,4440011897
822381526134308864,429303968
822381526134308864,911240198591336448
822381526134308864,574345025
822381526134308864,260171666
822381526134308864,2354591678
822381526134308864,228283189
822381526134308864,488797368
822381526134308864,4492539453
822381526134308864,34927815
822381526134308864,145990349
822381526134308864,48363966
822381526134308864,1004279869
822381526134308864,90661080
822381526134308864,798423207736967168
822381526134308864,2912279032
822381526134308864,784026431869296640
822381526134308864,294101019
822381526134308864,70657391
822381526134308864,255043257
822381526134308864,323146412
822381526134308864,151214860
822381526134308864,885148590309552128
822381526134308864,2843621296
822381526134308864,828863719434235904
822381526134308864,266508103
822381526134308864,16948836
822381526134308864,293963889
753171809600757760,783365013297852416
753171809600757760,2802090577
753171809600757760,144804999
753171809600757760,190259545
753171809600757760,3682802482
753171809600757760,510071832
753171809600757760,2843621296
753171809600757760,4106747477
753171809600757760,18718444
753171809600757760,145990349
753171809600757760,151806745
753171809600757760,87695639
753171809600757760,389124471
753171809600757760,2912279032
753171809600757760,772917310080290816
753171809600757760,182976910
814520816822001664,4440011897
814520816822001664,144804999
814520816822001664,510071832
814520816822001664,2843621296
814520816822001664,293963889
814520816822001664,3086474291
814520816822001664,198921283
814520816822001664,189146164
814520816822001664,1966455439
814520816822001664,1064155194
814520816822001664,2989333690
814520816822001664,737580033703694336
814520816822001664,225919286
814520816822001664,2857319315
274923536,3682802482
274923536,1013731572007260162
274923536,583780293
274923536,207641816
274923536,144804999
274923536,2951652963
274923536,1413886358
274923536,510071832
274923536,804206450
274923536,8087392
274923536,4806660015
274923536,391549894
274923536,151806745
274923536,282665357
274923536,2831601615
274923536,821173076
274923536,1966455439
274923536,834966943
274923536,43516704
274923536,4440011897
274923536,478510248
274923536,296752929
274923536,228283189
274923536,2354591678
274923536,488797368
274923536,798423207736967168
274923536,90661080
274923536,2827155814
274923536,2912279032
274923536,216773403
274923536,206828183
274923536,15658321
274923536,113021258
274923536,783365013297852416
274923536,21423410
274923536,930906676521250816
274923536,3031473537
274923536,2843621296
274923536,227635372
274923536,266508103
271443315,803356460788944896
271443315,102027912
271443315,4440011897
271443315,784407772393865217
271443315,246795139
271443315,144804999
271443315,4201898854
271443315,1413886358
271443315,992715409
271443315,510071832
271443315,62963
271443315,296752929
271443315,228283189
271443315,5695462
271443315,2558656627
271443315,206133875
271443315,70210748
614252800,240836165
614252800,3052960894
614252800,1205001530
614252800,2802090577
614252800,3682802482
614252800,84070887
614252800,1013731572007260162
614252800,3143096086
614252800,1530194882
614252800,925328389283766272
614252800,772917310080290816
614252800,583780293
614252800,3003134284
614252800,144804999
614252800,1413886358
614252800,510071832
614252800,8087392
614252800,804206450
614252800,4806660015
614252800,3086474291
614252800,3084599002
614252800,151806745
614252800,834966943
614252800,1064155194
614252800,2312350291
614252800,1931306948
614252800,424081432
614252800,4440011897
614252800,217851514
614252800,478510248
614252800,856447539066933248
614252800,296752929
614252800,2354591678
614252800,313139818
614252800,188669876
614252800,34927815
614252800,4492539453
614252800,145990349
614252800,798423207736967168
614252800,2989333690
614252800,90661080
614252800,2912279032
614252800,225919286
614252800,2857319315
614252800,2822709033
614252800,113021258
614252800,803356460788944896
614252800,783365013297852416
614252800,22669691
614252800,15658321
614252800,3031473537
614252800,725214703081934849
614252800,3298970027
614252800,2843621296
614252800,291827097
614252800,2325359208
614252800,122056967
614252800,293963889
366279977,246795139
366279977,144804999
366279977,573445160
366279977,510071832
366279977,225919286
712273320771788800,3052960894
712273320771788800,1205001530
712273320771788800,472186025
712273320771788800,802196724823506944
712273320771788800,102930571
712273320771788800,144804999
712273320771788800,3825053357
712273320771788800,510071832
712273320771788800,4806660015
712273320771788800,3086474291
712273320771788800,151806745
712273320771788800,220980221
712273320771788800,2312350291
712273320771788800,4440011897
712273320771788800,62963
712273320771788800,3376165804
712273320771788800,2354591678
712273320771788800,188669876
712273320771788800,189146164
712273320771788800,798423207736967168
712273320771788800,2989333690
712273320771788800,2912279032
712273320771788800,2857319315
712273320771788800,2822709033
712273320771788800,2843621296
712273320771788800,17595403
712273320771788800,293963889
816592528145321985,4440011897
816592528145321985,1974689622
816592528145321985,246795139
816592528145321985,219698914
816592528145321985,144804999
816592528145321985,469344886
816592528145321985,244463325
816592528145321985,563142243
816592528145321985,970643153727389696
816592528145321985,607359708
15658321,960552023790948353
15658321,1205001530
15658321,849142297
15658321,703306810967638016
15658321,85903461
15658321,583780293
15658321,725445697382809600
15658321,2244057714
15658321,3003134284
15658321,998831507778220032
15658321,1966455439
15658321,835895680828866561
15658321,43516704
15658321,317892907
15658321,986187455912136704
15658321,4440011897
15658321,62963
15658321,296752929
15658321,776083700748578816
15658321,3151634639
15658321,189146164
15658321,140566839
15658321,1930419168
15658321,225919286
15658321,22669691
15658321,366760614
15658321,246795139
15658321,3031473537
15658321,10737182
15658321,46247496
15658321,828863719434235904
15658321,266508103
15658321,846732445823258625
15658321,597465263
15658321,227630008
15658321,890224473399578624
15658321,84070887
15658321,18718444
15658321,1240591329052299266
15658321,824380117304668162
15658321,944287646
15658321,144804999
15658321,3825053357
15658321,1413886358
15658321,8087392
15658321,108316431
15658321,208038261
15658321,4806660015
15658321,3086474291
15658321,5695462
15658321,1064155194
15658321,2312350291
15658321,145216568
15658321,478510248
15658321,856447539066933248
15658321,1089492796359217153
15658321,373614015
15658321,4845756327
15658321,2204697338
15658321,90661080
15658321,2989333690
15658321,798423207736967168
15658321,2857319315
15658321,241612740
15658321,963661153720299521
15658321,725214703081934849
15658321,3298970027
15658321,198921283
15658321,2325359208
15658321,729406845186658304
15658321,3087184443
15658321,293963889
15658321,337715207
15658321,3682802482
15658321,2254022509
15658321,15839270
15658321,3143096086
15658321,831876370598854657
15658321,135464815
15658321,68829986
15658321,124252136
15658321,226338897
15658321,261211197
15658321,2382124921
15658321,1481902092
15658321,864160402258747392
15658321,2571511
15658321,804206450
15658321,1560101954
15658321,391549894
15658321,151806745
15658321,308391259
15658321,1083588920
15658321,839562180232101888
15658321,313904914
15658321,287820925
15658321,243144383
15658321,2354591678
15658321,488797368
15658321,188669876
15658321,206828183
15658321,805364138780356609
15658321,113021258
15658321,783365013297852416
15658321,749563579104395264
15658321,972584442928816130
15658321,291827097
15658321,180786459
15658321,737580033703694336
15658321,240836165
15658321,53911477
15658321,472186025
15658321,1522901911
15658321,2443822927
15658321,981959864346988544
15658321,199242991
15658321,534723598
15658321,1013731572007260162
15658321,1531990004
15658321,2277274631
15658321,407230265
15658321,102930571
15658321,71510899
15658321,2231373823
15658321,251149713
15658321,2182034635
15658321,49258635
15658321,870994240905543680
15658321,841974223455281153
15658321,303888496
15658321,3065983912
15658321,228283189
15658321,313139818
15658321,145990349
15658321,580145244
15658321,949476402
15658321,87695639
15658321,481033240
15658321,2912279032
15658321,2822709033
15658321,329160882
15658321,14857238
15658321,151214860
15658321,2843621296
15658321,227635372
15658321,237490737
15658321,12676102
15658321,122056967
15658321,1427460212
3376165804,1205001530
3376165804,200680726
3376165804,414801348
3376165804,258291924
3376165804,314798867
3376165804,944287646
3376165804,102930571
3376165804,509270712
3376165804,102027912
3376165804,144804999
3376165804,2571511
3376165804,614294275
3376165804,822912355
3376165804,1966455439
3376165804,223865426
3376165804,323803486
3376165804,335238235
3376165804,296752929
3376165804,2354591678
3376165804,368212040
3376165804,191379610
3376165804,2192073980
3376165804,1524221749
3376165804,244284858
3376165804,206096159
3376165804,2740397878
3376165804,2843621296
3376165804,784041219987038208
485988497,3682802482
485988497,803356460788944896
485988497,122056967
3989743882,1205001530
3989743882,3682802482
3989743882,2254022509
3989743882,1013731572007260162
3989743882,3143096086
3989743882,102930571
3989743882,583780293
3989743882,261211197
3989743882,1481902092
3989743882,3003134284
3989743882,251149713
3989743882,3825053357
3989743882,998831507778220032
3989743882,510071832
3989743882,144804999
3989743882,3086474291
3989743882,151806745
3989743882,282665357
3989743882,1966455439
3989743882,1064155194
3989743882,835895680828866561
3989743882,2312350291
3989743882,870994240905543680
3989743882,4440011897
3989743882,478510248
3989743882,856447539066933248
3989743882,3065983912
3989743882,62963
3989743882,2354591678
3989743882,313139818
3989743882,188669876
3989743882,189146164
3989743882,3151634639
3989743882,949476402
3989743882,1524221749
3989743882,2989333690
3989743882,225919286
3989743882,2857319315
3989743882,783365013297852416
3989743882,329160882
3989743882,725214703081934849
3989743882,3298970027
3989743882,2843621296
3989743882,198921283
3989743882,291827097
3989743882,828863719434235904
3989743882,2325359208
3989743882,1418153141439279106
3989743882,3087184443
3989743882,293963889
190787495,296197591
190787495,1522901911
190787495,312914921
190787495,15839270
190787495,2674921
190787495,944287646
190787495,135464815
190787495,934365701888008193
190787495,1006493956325216256
190787495,3239033147
190787495,583780293
190787495,144804999
190787495,702141238661791744
190787495,301411796
190787495,998831507778220032
190787495,1230425946534170624
190787495,510071832
190787495,2182034635
190787495,5695462
190787495,151806745
190787495,1966455439
190787495,834966943
190787495,1270881241
190787495,224710971
190787495,182307309
190787495,3952123887
190787495,791217034357051392
190787495,911240198591336448
190787495,62963
190787495,296752929
190787495,228283189
190787495,188669876
190787495,191379610
190787495,1702317084
190787495,140566839
190787495,1524221749
190787495,784026431869296640
190787495,2857319315
190787495,784407772393865217
190787495,241612740
190787495,749563579104395264
190787495,215696372
190787495,246795139
190787495,190259545
190787495,725214703081934849
190787495,1167123710903562240
190787495,227635372
190787495,2283337740
190787495,291827097
190787495,6446432
190787495,737580033703694336
190787495,1061958944862683137
190787495,719364437
1418838961,234523159
1418838961,246795139
1418838961,144804999
1418838961,2182034635
1418838961,296752929
1418838961,186382259
1418838961,701423022381670400
1418838961,189146164
1418838961,188669876
821116316,240836165
821116316,3052960894
821116316,472186025
821116316,1205001530
821116316,753171809600757760
821116316,3682802482
821116316,84070887
821116316,1531990004
821116316,3143096086
821116316,102930571
821116316,261211197
821116316,144804999
821116316,251149713
821116316,719075593
821116316,510071832
821116316,804206450
821116316,2182034635
821116316,1560101954
821116316,4806660015
821116316,3086474291
821116316,151806745
821116316,1064155194
821116316,2312350291
821116316,313904914
821116316,4440011897
821116316,872056952725090304
821116316,2354591678
821116316,313139818
821116316,228283189
821116316,188669876
821116316,189146164
821116316,949476402
821116316,2204697338
821116316,2989333690
821116316,2912279032
821116316,225919286
821116316,2857319315
821116316,803356460788944896
821116316,783365013297852416
821116316,246795139
821116316,2843621296
821116316,198921283
821116316,828863719434235904
821116316,2325359208
821116316,293963889
821116316,914757922814660608
246751440,783234257816805376
246751440,1070798593
246751440,1205001530
246751440,312914921
246751440,3143096086
246751440,102930571
246751440,583780293
246751440,222099372
246751440,144804999
246751440,998831507778220032
246751440,510071832
246751440,215055315
246751440,573445160
246751440,2182034635
246751440,1966455439
246751440,3017664915
246751440,304915291
246751440,260171666
246751440,296752929
246751440,2354591678
246751440,313139818
246751440,2311675718
246751440,1930027992
246751440,218790418
246751440,3216089049
246751440,2294113730
246751440,98672850
246751440,2857319315
246751440,725214703081934849
246751440,323146412
246751440,198921283
246751440,794593414763450368
246751440,3061785515
246751440,4897204209
246751440,293963889
20042381,365746955
20042381,2299665823
20042381,46247496
20042381,62963
20042381,227635372
20042381,101252805
20042381,784026431869296640
